収集日時,投稿日時,事業者,本文,判定
2026-09-01 08:58:07,2026-08-31 09:02:00,東京電力,IAEAは、東京電力（TEPCO）が本日、福島第一原子力発電所（FDNPS）から放出を開始した第23バッチの高度液体処理システム（ALPS）処理水におけるトリチウム濃度が、日本の運用限界をはるかに下回り、国際的な安全基準に適合していることを確認しました。 詳細はこちら: x.com/iaeaorg/status…,ニュートラル
2026-09-01 08:58:07,2026-08-30 05:04:00,東京電力,日本人は放射性物質をどれだけ理解したか？ 東京電力福島原発事故で私は学んだ。私の浅い学びでも危険だといえる。 皆さんは学んだのだろうか？ 除染土とは何か？ 外部被曝と内部被曝の違い？ 放射性物質の毒性（放射線で細胞を破壊する）は他の物質と化合物を制しても毒性は消えない。 x.com/jiji_images/st…,ネガティブ
2026-09-01 08:58:07,2026-08-31 20:22:00,東京電力,今晩のつくば市とつくばみらい市の停電は、東京電力パワーグリッド(株) 小野川変電所で障害が起きた可能性があるとAIは言うてます。どうだたのでしょうね。 一度に回復しない理由は、中央からリモートで問題のないと判断された地域に別の変電所から送電するそうです。 maps.app.goo.gl/bhFZrPp7mgvjEW…,ニュートラル
2026-09-01 08:58:07,2026-09-01 08:59:47,東京電力,"オクトパスエナジーは東電の電化上手からオール電化オクトパスに変えたら燃料費調整あっても東京電力を下回ったのでオススメです 以下8000円の友達割引紹介コードがありますので使ってください!! ソフトバンクでんき,ENEOSでんき,楽天でんき,looopでんき octopusenergy.co.jp/friend/opulent…",ポジティブ
2026-09-01 08:58:07,2026-08-31 21:23:00,東京電力,09/01(火)「郡山市立郡山第五中学校（福島県郡山市）」周辺 #放射線量マップ ameblo.jp/koken-josen-ne… ※#行健除染ネット は市民ボランティアです。 --- -行健（こうけん）除染Net.- 福島県 福島市 郡山市 放射線量 除染 被曝 被ばく 原発問題 原発事故 東京電力 福島第一原発 原子力災害,ニュートラル
2026-09-01 08:58:07,2026-08-31 21:00:00,東京電力,＜福島第1原発処理水放出、3年17万トン＞ #東京電力 が #福島第1原発 から海洋に放出した #処理水 は開始から3年で約17万トンとなり、敷地内で保管する量は開始前から7％減少しました 保管される処理水の量を図にしました 👇【毎日更新 図でわかりやすく解説】👇 mainichi.jp/zukai/articles… #毎日新聞,ニュートラル
2026-09-01 08:58:07,2026-08-31 09:02:00,東京電力,英語からの翻訳 IAEAは、#東京電力（TEPCO）が本日、福島第一原子力発電所（FDNPS）から放出を開始した第23バッチの高度液体処理システム（ALPS）処理水におけるトリチウム濃度が、日本の運用限界をはるかに下回り、国際的な安全基準に適合していることを確認しました。 #原発 #原発やめろ x.com/iaeaorg/status…,ニュートラル
2026-09-01 08:58:07,2026-08-31 20:25:00,東京電力,過去に自分が撮影した電柱をLINEスタンプ化にしました。各16個で70コイン。 どんどん他のスタンプも出す予定 [電柱(北海道電力ver.)] line.me/S/sticker/3622… [電柱(東京電力ver.①)] line.me/S/sticker/3622… [電柱(東北ver.)] line.me/S/sticker/3622…,ニュートラル
2026-09-01 08:58:07,2026-09-01 08:04:29,東京電力,■（hibidokugaku.hatenablog.com/entry/2026/08/…） 【原発のない未来】（tokyo-np.co.jp/n/genpatsu）／《今なお事故収束には遠い東京電力福島第一原発事故は、周辺地域に深刻な影響をもたらし、私たちにも原発に依存し続けていてよいのか課題を突きつけました。事故現場や被災地の状況、原発やエネルギーを巡る動き…》 pic.x.com/huIWcSlRJ7,ネガティブ
2026-09-01 08:58:07,2026-08-31 16:15:00,東京電力,あと半分、頑張れ東電！！ちっぷ@array_chip昨日 16:15,ポジティブ
2026-09-01 08:58:07,2026-08-31 17:31:00,東京電力,東電本社に埋めればいいのに x.com/x__ok/status/2…,ネガティブ
2026-09-01 08:58:07,2026-08-31 02:43:00,東京電力,東電には何の反省もない👊😠 x.com/magosaki_ukeru…,ネガティブ
2026-09-01 08:58:07,2026-08-31 13:52:00,東京電力,明日東電協チケ発あり、忘れないふ@fu________s昨日 13:52,ニュートラル
2026-09-01 08:58:07,2026-08-31 17:20:00,東京電力,東電9.2兆円 後始末もするべき！ x.com/doronko201709/…,ニュートラル
2026-09-01 08:58:07,2026-08-31 22:47:00,東京電力,ビルオタ（自称）の99.9％が高さを誤認してる東電本社、名実ともに高さ102.01mになるのか,ネガティブ
2026-09-01 08:58:07,2026-08-31 22:29:00,東京電力,返信先:@cobta安全だと撒くなら自民党本部と東電本社と東電幹部の自宅に真っ先にすべきなのに😡,ネガティブ
2026-09-01 08:58:07,2026-08-31 21:30:00,東京電力,こいつらが誰か知らんけどこれはアウトすぎるでしょ…そもやらかしたのは東電側であって福島は被害者でしかないのに,ネガティブ
2026-09-01 08:58:07,2026-08-31 22:41:00,東京電力,返信先:@RxPL5qIi7uP1wpmJICが東電絡みみたいですね pic.x.com/HirNc3nTCv,ニュートラル
2026-09-01 08:58:07,2026-08-31 21:39:00,東京電力,東電ＰＧ平塚支社、湘南変電所で平塚市と合同給水訓練 denkishimbun.com/archives/415666,ニュートラル
2026-09-01 08:58:07,2026-09-01 08:59:00,東京電力,"東電単元のスイング狙いの注文も、週明けの大荒れに巻き込まれ下値で売り。-3,000円ぐらいで損切りできたと安心しておく。",ポジティブ
2026-09-01 08:58:07,2026-08-31 22:54:00,東京電力,返信先:@xamyxoz関西電力がこんなに上がるなんて、イメージないですね💦 関電が動けば、東電もあるのかなと連想してしまいますが,ネガティブ
2026-09-01 08:58:07,2026-08-31 22:49:00,東京電力,#cozy1242 感震ブレーカーは大切だがPC作業中に揺れたらもうね。2電工もってれば誰でも交換できる。東電も分界点(消費者側だから),ネガティブ
2026-09-01 08:58:07,2026-08-31 21:51:00,東京電力,返信先:@chinotama_fireつまりそれ程に関西電力はパワー持ってるって事｡下手すると東電の顧客でさえ託送料払ってでも関西電力から電気買う方が安いなんて出て来そうな｡,ネガティブ
2026-09-01 08:58:07,2026-08-31 21:38:00,東京電力,2026 9.1 東電前 げんぱついらない まいにちつぶやく #原発再稼働反対 #汚染水を海に流すな #汚染土全国ばら撒き反対 #地震大国で原発無理 pic.x.com/VAhhspObPP,ネガティブ
2026-09-01 08:58:07,2026-08-31 22:59:00,東京電力,拡散されるとまずいとか聞いたので…拡散しにきました🤪 【原発】なぜ東電が払うべき9.2兆円が国民に? 電気代に賠償金こっそり上乗せ『国民に払わせよう』 japannewsnavi.com/213288-2/,ネガティブ
2026-09-01 08:58:07,2026-08-29 03:29:00,東京電力,返信先:@tadashishimizu先週末仙台市とさいたま市に、突然議員に通告無しで、東電第一原発の汚染土を搬入しました😾💢🐶 東電の敷地に搬入しろと言いたいです😾💢🐶 x.com/RENNAKAJIMA/st…,ネガティブ
2026-09-01 08:58:07,2026-08-30 13:33:00,東京電力,汚染土県外ばら撒き反対です 原発を作るのを許した福島の地元民と東電と日本に原発を持ち込めるようにした自民党で責任もって処分して下さい @takaichi_sanae #汚染土 x.com/cobta/status/2…,ネガティブ
2026-09-01 08:58:07,2026-09-01 08:51:00,東京電力,核は広げては駄目な物なのに 何故にばら撒く？ 処理費用を電気代に上乗せしてくる 東電の花壇に使ったどうなのかしら？ 色んな人達が訪れる どこぞの役所の花壇に しれっと埋めてしまうより 良いと思うんだけど #ちょうどいいラジオ,ネガティブ
2026-09-01 08:58:07,2026-08-30 05:04:00,東京電力,労働者の使い捨ての極み。環境大臣がやれ。東電役員がやれ。高市早苗がやれ。決めた人間が自宅の庭に埋めてみろと言いたい。 #福島第一原子力発電所事故 #高市早苗を許すな #原発事故を許すな x.com/jiji_images/st…,ネガティブ
2026-09-01 08:58:07,2026-09-01 08:11:00,東京電力,返信先:@cobta正直、原発周辺はチェルノブイリの様に長期間の閉鎖。その代わり東電がかつての炭鉱閉山の様に被害者や地域民を一生賠償すると言うのが最適解では？ 全国に輸送費かけてばら撒くなんて言うクレイジーな発想はどこから出て来るのだ？,ネガティブ
2026-09-01 08:58:07,2026-09-01 08:51:00,東京電力,返信先:@NariwaiGenkokuまさか、防護服着て作業させる訳にはいかないですよね、東電もタカイチも。メンツ丸潰れになるから。「除染土」国内拡散は法律で既に決まってます、とタカイチは平気な顔して言うだろうが、国民感情無視だな、相変わらず。,ネガティブ
2026-09-01 08:58:07,2026-08-31 21:56:00,東京電力,こうなるのは目に見えていましたので私などはダメと言ってブレーキかけて来たわけです。でもそうしちゃったわけなので多くの国民も？それを望んでいた？わけですから仕方なしと。どうにも止まらない？私も作為も何も無。言うべき事も言って来たつもりです。ある元東電社員や私などを殺しても無駄かと。,ネガティブ
2026-09-01 08:58:07,2026-09-01 08:01:00,東京電力,返信先:@maimai_ahaha解約に限らず昔は東電やNTTも 各街ごとに支店や営業所があり それぞれに電話が繋がったし 最悪は窓口まで出向けば話が 出来たが今は全てコールセンター に集約されて問い合わせすら 30分も1時間も掛かる 客のことなど全く考えていない 企業側の勝手を押し付けられてる,ネガティブ
2026-09-01 08:58:07,2026-09-01 08:51:00,東京電力,返信先:@tetsuya_00x福島原発事故の際、5次6次下請けの人材斡旋会社が、安全な作業と嘘をついて危険区域での作業をさせていたと聞きます。東電の暗黙だったのでしょう。従軍慰安婦も、戦争が長期間して慰安婦の成り手が枯渇してくると同じ事が行われていた可能性はあります。日本軍も知っていて暗黙だったかも知れません。,ネガティブ
2026-09-01 08:58:07,2026-09-01 08:52:00,東京電力,返信先:@nihonpatriot福島原発事故の際、5次6次下請けの人材斡旋会社が、安全な作業と嘘をついて危険区域での作業をさせていたと聞きます。東電の暗黙だったのでしょう。従軍慰安婦も、戦争が長期間して慰安婦の成り手が枯渇してくると同じ事が行われていた可能性はあります。日本軍も知っていて暗黙だったかも知れません。,ネガティブ
2026-09-01 08:58:07,2026-08-31 17:29:00,東京電力,どのような判断でこのような事をするのか、放射性物質は封じ込めが世界の常識。 全く合理的でない。 まず総理官邸、国会議員宿舎、国会議事堂、東電関連のビルや寮に運び込んでからにしろ。 日本の最大の問題は不合理な事でもその決定経緯の不明朗さを問わず決まった事だからと強行する事。 x.com/x__ok/status/2…,ネガティブ
2026-09-01 08:58:07,2026-08-28 08:22:00,東京電力,これは酷い。メディアも除染土と書いていますが、 世界のどこを探しても除染などできる技術はない。 宮城仙台と埼玉県さいたま市に汚染土を置きしかも市民に説明ない。 放射能廃棄物は必ず一カ所でまとめて管理しなければならい。環境省、高市政府、東電、知事や市長の酷さよ。信じられない。 x.com/asahi/status/2…,ネガティブ
